"","array","site","RADIUS","black.bear","fisher","lynx","white.tailed.deer","grey.wolf","moose","red.fox","caribou","coyote","cougar","absent_fisher","absent_lynx","absent_white.tailed.deer","absent_grey.wolf","absent_moose","absent_red.fox","absent_caribou","absent_coyote","absent_cougar","absent_black.bear","BORROWPIT_DRY","BORROWPIT_WET","BORROWPITS","CAMP_INDUSTRIAL","CLEARING_UNKNOWN","CLEARING_WELLPAD_UNCONFIRMED","CONVENTIONAL_SEISMIC","COUNTRY_RESIDENCE","FACILITY_OTHER","FACILITY_UNKNOWN","GRVL_SAND_PIT","HARVEST_AREA","LOW_IMPACT_SEISMIC","MISC_OIL_GAS_FACILITY","OIL_GAS_PLANT","OPEN_PIT_MINE","RLWY_SGL_TRACK","ROAD_GRAVEL_1L","ROAD_GRAVEL_2L","ROAD_PAVED_UNDIV_1L","ROAD_PAVED_UNDIV_2L","ROAD_UNCLASSIFIED","ROAD_UNIMPROVED","RUNWAY","RURAL_RESIDENCE","SUMP","SURROUNDING_VEG","TRAIL","TRUCK_TRAIL","VEGETATED_EDGE_RAILWAYS","VEGETATED_EDGE_ROADS","WELL_ABAND","WELL_CASED","WELL_CLEARED_NOT_DRILLED","WELL_GAS","WELL_OTHER","PIPELINE","TRANSMISSION_LINE","Grasslands","Agriculture","Water","Coniferous","Broadleaf","Mixed","Exposed_land","Developed","Shrubland"
"2099","LU15","LU15_32",1500,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00709219858156028,0,0,0,0.205673758865248,0,0,0,0,0,0,0,0,0,0,0.0780141843971631,0,0,0.0567375886524823,0.0567375886524823,0,0,0.049645390070922,0,0,0.0283687943262411,0.00709219858156028,0,0.297872340425532,0.0212765957446809,0,0,0,0,0,0,0.111111111111111,0.194444444444444,0,0.194444444444444,0.333333333333333,0.111111111111111,0,0.0277777777777778,0.0277777777777778
"2100","LU15","LU15_32",1750,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00505050505050505,0,0,0,0.166666666666667,0,0,0,0,0.00505050505050505,0,0,0,0,0,0.0757575757575758,0,0,0.0555555555555556,0.0555555555555556,0,0,0.0454545454545455,0,0,0.0303030303030303,0.0151515151515152,0,0.303030303030303,0.0151515151515152,0,0,0,0,0,0,0.145833333333333,0.208333333333333,0.0208333333333333,0.145833333333333,0.291666666666667,0.104166666666667,0,0.0208333333333333,0.0625
"2101","LU15","LU15_32",2000,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.004149377593361,0,0,0,0.170124481327801,0,0,0,0,0.004149377593361,0,0,0,0,0,0.0788381742738589,0,0,0.0539419087136929,0.0622406639004149,0,0,0.04149377593361,0,0,0.024896265560166,0.016597510373444,0,0.307053941908714,0.016597510373444,0,0,0,0,0,0,0.145161290322581,0.225806451612903,0.0161290322580645,0.129032258064516,0.338709677419355,0.0806451612903226,0,0.0161290322580645,0.0483870967741935
"2102","LU15","LU15_32",2250,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00347222222222222,0,0,0,0.177083333333333,0,0,0,0,0.00694444444444444,0,0,0,0,0,0.0763888888888889,0,0,0.0520833333333333,0.0659722222222222,0,0,0.0416666666666667,0,0,0.03125,0.0173611111111111,0,0.305555555555556,0.0138888888888889,0,0,0,0,0,0,0.140845070422535,0.211267605633803,0.0140845070422535,0.140845070422535,0.366197183098592,0.0704225352112676,0,0.0140845070422535,0.0422535211267606
"2103","LU15","LU15_32",2500,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00277777777777778,0,0,0,0.175,0,0,0,0,0.00833333333333334,0,0,0,0,0,0.0805555555555556,0,0,0.0527777777777778,0.0583333333333333,0,0,0.0416666666666667,0,0,0.0416666666666667,0.0222222222222222,0,0.322222222222222,0.0111111111111111,0,0,0,0,0,0,0.12987012987013,0.220779220779221,0.025974025974026,0.155844155844156,0.350649350649351,0.0649350649350649,0,0.012987012987013,0.038961038961039
"2104","LU15","LU15_32",2750,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00245700245700246,0,0,0,0.191646191646192,0,0,0,0,0.0122850122850123,0,0,0,0,0,0.0786240786240786,0,0,0.0466830466830467,0.0540540540540541,0,0,0.0417690417690418,0,0,0.0540540540540541,0.0221130221130221,0,0.2997542997543,0.00982800982800983,0,0,0,0.00245700245700246,0,0.00245700245700246,0.138297872340426,0.202127659574468,0.0212765957446809,0.180851063829787,0.319148936170213,0.074468085106383,0,0.0106382978723404,0.0531914893617021
"2105","LU15","LU15_32",3000,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00444444444444444,0,0.00222222222222222,0,0.193333333333333,0,0,0,0,0.0155555555555556,0,0,0,0,0,0.0711111111111111,0,0,0.0422222222222222,0.0533333333333333,0,0,0.0422222222222222,0,0,0.0666666666666667,0.0244444444444444,0,0.282222222222222,0.00888888888888889,0,0,0,0.00222222222222222,0,0.00222222222222222,0.136363636363636,0.190909090909091,0.0181818181818182,0.2,0.309090909090909,0.0727272727272727,0,0.00909090909090909,0.0636363636363636
"2106","LU15","LU15_32",3250,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00405679513184584,0,0.00202839756592292,0,0.188640973630832,0,0,0,0,0.0141987829614604,0,0,0,0,0,0.0689655172413793,0,0,0.0405679513184584,0.0527383367139959,0,0,0.0425963488843813,0,0,0.0730223123732252,0.026369168356998,0,0.273833671399594,0.00811359026369168,0,0,0,0.00202839756592292,0,0.00202839756592292,0.128,0.176,0.024,0.184,0.32,0.08,0,0.008,0.08
"2107","LU15","LU15_32",3500,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00344234079173838,0,0.00172117039586919,0,0.197934595524957,0,0,0,0,0.0137693631669535,0,0,0,0,0,0.0688468158347676,0,0,0.0395869191049914,0.0481927710843374,0.00344234079173838,0,0.0378657487091222,0,0,0.0705679862306368,0.0275387263339071,0,0.278829604130809,0.0120481927710843,0,0,0,0.00172117039586919,0,0.00344234079173838,0.131944444444444,0.173611111111111,0.0208333333333333,0.180555555555556,0.305555555555556,0.0763888888888889,0,0.00694444444444444,0.104166666666667
"2108","LU15","LU15_32",3750,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00301204819277108,0,0.00602409638554217,0,0.186746987951807,0,0,0,0,0.0120481927710843,0,0,0,0,0,0.0662650602409639,0,0,0.0406626506024096,0.0496987951807229,0.00903614457831325,0,0.0376506024096386,0,0,0.0677710843373494,0.0286144578313253,0,0.286144578313253,0.0120481927710843,0,0,0,0.00301204819277108,0.00753012048192771,0.00602409638554217,0.13855421686747,0.168674698795181,0.0180722891566265,0.174698795180723,0.301204819277108,0.0843373493975904,0,0.00602409638554217,0.108433734939759
"2109","LU15","LU15_32",4000,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0,0,0.00278551532033426,0,0.00557103064066852,0,0.188022284122563,0,0,0,0,0.0125348189415042,0,0,0,0,0,0.0668523676880223,0,0,0.0403899721448468,0.0487465181058496,0.0125348189415042,0,0.0348189415041783,0,0,0.0682451253481894,0.0292479108635097,0,0.285515320334262,0.011142061281337,0,0,0,0.00278551532033426,0.00835654596100279,0.00557103064066852,0.131868131868132,0.17032967032967,0.021978021978022,0.186813186813187,0.296703296703297,0.0769230769230769,0,0.00549450549450549,0.10989010989011
"2110","LU15","LU15_32",4250,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0.00125470514429109,0.00125470514429109,0.00250941028858218,0,0.00501882057716437,0,0.191969887076537,0,0,0,0,0.0225846925972396,0,0,0,0,0,0.067754077791719,0,0,0.0388958594730238,0.0439146800501882,0.0112923462986198,0,0.0313676286072773,0,0,0.0715181932245922,0.0263488080301129,0,0.277289836888331,0.0163111668757842,0.00125470514429109,0,0,0.00250941028858218,0.0100376411543287,0.00501882057716437,0.135,0.17,0.02,0.195,0.285,0.07,0,0.005,0.12
"2111","LU15","LU15_32",4500,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0.00113636363636364,0.00227272727272727,0.00227272727272727,0,0.00568181818181818,0,0.196590909090909,0,0,0,0,0.0295454545454545,0,0,0,0,0,0.0636363636363636,0,0,0.0386363636363636,0.0431818181818182,0.0102272727272727,0,0.0318181818181818,0,0,0.0818181818181818,0.025,0,0.2625,0.0170454545454545,0.00113636363636364,0,0,0.00340909090909091,0.0102272727272727,0.00454545454545455,0.141509433962264,0.165094339622642,0.0188679245283019,0.193396226415094,0.283018867924528,0.0754716981132075,0,0.00471698113207547,0.117924528301887
"2112","LU15","LU15_32",4750,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0.00105820105820106,0.00211640211640212,0.00317460317460317,0,0.00529100529100529,0,0.193650793650794,0,0,0,0,0.035978835978836,0,0,0,0,0,0.0645502645502646,0,0,0.035978835978836,0.0455026455026455,0.0105820105820106,0,0.0317460317460317,0,0,0.0846560846560847,0.0232804232804233,0,0.262433862433862,0.019047619047619,0.00105820105820106,0,0,0.00317460317460318,0.00952380952380952,0.00423280423280423,0.140350877192982,0.162280701754386,0.0219298245614035,0.18859649122807,0.280701754385965,0.0745614035087719,0,0.0043859649122807,0.12719298245614
"2113","LU15","LU15_32",5000,3,0,9,1,0,3,0,0,5,0,12,3,11,12,9,12,12,7,12,5,0.000987166831194472,0.00296150049358342,0.00296150049358342,0,0.00493583415597236,0,0.201382033563672,0,0,0,0,0.0345508390918065,0.00296150049358342,0,0,0,0,0.0602171767028628,0,0,0.0365251727541955,0.0424481737413623,0.0118460019743337,0,0.0306021717670286,0,0,0.0809476801579467,0.0266535044422507,0,0.253701875616979,0.0197433366238894,0.000987166831194472,0,0,0.00296150049358341,0.00888450148075025,0.00394866732477789,0.139830508474576,0.161016949152542,0.0211864406779661,0.186440677966102,0.288135593220339,0.0720338983050847,0,0.00423728813559322,0.127118644067797
"2114","LU15","LU15_34",250,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0.25
"2115","LU15","LU15_34",500,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0,0,0.2
"2116","LU15","LU15_34",750,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0.166666666666667
"2117","LU15","LU15_34",1000,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222,0,0,0.111111111111111
"2118","LU15","LU15_34",1250,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.0555555555555556,0,0,0,0.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0.0555555555555556,0,0,0,0,0,0,0.0625,0.125,0.0625,0.3125,0.0625,0.125,0,0,0.25
"2119","LU15","LU15_34",1500,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.025,0,0,0,0.3,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0.175,0,0,0.1,0.025,0,0,0,0,0,0,0.130434782608696,0.217391304347826,0.0434782608695652,0.217391304347826,0.0869565217391304,0.0869565217391304,0,0.0434782608695652,0.173913043478261
"2120","LU15","LU15_34",1750,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.0161290322580645,0,0,0,0.306451612903226,0,0,0,0,0,0.0806451612903226,0,0,0,0,0.0483870967741935,0,0,0,0,0.0161290322580645,0,0,0,0,0.161290322580645,0,0,0.129032258064516,0.0161290322580645,0,0,0,0,0,0,0.115384615384615,0.192307692307692,0.0769230769230769,0.192307692307692,0.115384615384615,0.115384615384615,0,0.0384615384615385,0.153846153846154
"2121","LU15","LU15_34",2000,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00826446280991736,0,0,0,0.206611570247934,0,0,0,0,0,0.0991735537190083,0,0,0,0,0.0743801652892562,0,0,0,0.0165289256198347,0.0330578512396694,0,0.0165289256198347,0,0,0.107438016528926,0,0,0.206611570247934,0.0165289256198347,0.00826446280991736,0,0,0,0,0,0.128205128205128,0.205128205128205,0.153846153846154,0.128205128205128,0.128205128205128,0.0769230769230769,0,0.0256410256410256,0.153846153846154
"2122","LU15","LU15_34",2250,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.0116279069767442,0,0,0,0.174418604651163,0,0,0,0,0,0.116279069767442,0,0,0,0,0.0755813953488372,0,0,0,0.0465116279069767,0.0232558139534884,0,0.0232558139534884,0,0,0.0988372093023256,0,0,0.209302325581395,0.0116279069767442,0.00581395348837209,0,0,0,0,0,0.125,0.1875,0.208333333333333,0.104166666666667,0.104166666666667,0.104166666666667,0,0.0208333333333333,0.145833333333333
"2123","LU15","LU15_34",2500,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00938967136150235,0,0,0,0.164319248826291,0,0,0,0,0,0.112676056338028,0,0,0,0,0.0845070422535211,0,0,0,0.0375586854460094,0.0187793427230047,0,0.0234741784037559,0,0,0.112676056338028,0,0,0.206572769953052,0.0140845070422535,0.00469483568075117,0,0,0,0,0,0.116666666666667,0.183333333333333,0.183333333333333,0.0833333333333333,0.15,0.0833333333333333,0,0.0166666666666667,0.183333333333333
"2124","LU15","LU15_34",2750,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.0109489051094891,0,0,0,0.164233576642336,0,0,0,0,0,0.127737226277372,0,0,0,0,0.0912408759124088,0,0,0,0.0364963503649635,0.0145985401459854,0,0.0218978102189781,0,0,0.102189781021898,0,0,0.215328467153285,0.0145985401459854,0.00364963503649635,0,0,0,0,0,0.142857142857143,0.155844155844156,0.194805194805195,0.0909090909090909,0.168831168831169,0.0779220779220779,0,0.012987012987013,0.155844155844156
"2125","LU15","LU15_34",3000,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.010840108401084,0,0,0,0.165311653116531,0,0,0,0,0,0.154471544715447,0,0,0,0,0.0894308943089431,0,0,0,0.046070460704607,0.010840108401084,0,0.018970189701897,0,0,0.0813008130081301,0,0,0.205962059620596,0.013550135501355,0.002710027100271,0,0,0,0,0,0.136363636363636,0.147727272727273,0.170454545454545,0.0795454545454545,0.193181818181818,0.0795454545454545,0,0.0113636363636364,0.181818181818182
"2126","LU15","LU15_34",3250,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00881057268722467,0,0,0,0.154185022026432,0,0,0,0,0,0.176211453744493,0,0,0,0,0.0969162995594714,0,0,0,0.052863436123348,0.00881057268722467,0,0.0198237885462555,0,0,0.066079295154185,0,0,0.215859030837004,0.013215859030837,0.00220264317180617,0,0,0,0,0,0.145833333333333,0.135416666666667,0.1875,0.0729166666666667,0.1875,0.0833333333333333,0,0.0104166666666667,0.177083333333333
"2127","LU15","LU15_34",3500,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00743494423791822,0,0,0,0.154275092936803,0,0,0,0,0,0.195167286245353,0,0,0,0,0.0892193308550186,0,0,0,0.0557620817843866,0.0148698884758364,0,0.0260223048327138,0,0,0.0576208178438662,0,0,0.20817843866171,0.0111524163568773,0.00185873605947955,0,0,0,0,0,0.14,0.13,0.19,0.07,0.18,0.11,0,0.01,0.17
"2128","LU15","LU15_34",3750,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00768049155145929,0,0,0,0.168970814132104,0,0,0,0,0,0.182795698924731,0,0,0,0,0.0998463901689708,0,0,0,0.0583717357910906,0.0122887864823349,0,0.0245775729646697,0,0,0.0476190476190476,0,0,0.224270353302611,0.00921658986175115,0.00153609831029186,0,0,0,0,0,0.149532710280374,0.130841121495327,0.177570093457944,0.0654205607476635,0.196261682242991,0.102803738317757,0,0.00934579439252336,0.168224299065421
"2129","LU15","LU15_34",4000,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0,0.00821917808219178,0,0,0,0.186301369863014,0,0,0,0,0,0.201369863013699,0,0,0,0,0.0904109589041096,0,0,0,0.0520547945205479,0.010958904109589,0,0.0246575342465753,0,0,0.0465753424657534,0,0,0.204109589041096,0.0123287671232877,0.00136986301369863,0,0,0,0,0,0.153225806451613,0.137096774193548,0.161290322580645,0.0725806451612903,0.201612903225806,0.0967741935483871,0,0.00806451612903226,0.169354838709677
"2130","LU15","LU15_34",4250,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0.00121654501216545,0.0097323600973236,0,0,0,0.18978102189781,0,0,0,0,0,0.210462287104623,0,0,0,0,0.0888077858880779,0,0,0,0.0523114355231144,0.0097323600973236,0,0.024330900243309,0,0,0.0437956204379562,0,0,0.200729927007299,0.0121654501216545,0.0024330900243309,0,0,0.00121654501216545,0,0,0.155555555555556,0.140740740740741,0.155555555555556,0.0740740740740741,0.207407407407407,0.0888888888888889,0,0.00740740740740741,0.17037037037037
"2131","LU15","LU15_34",4500,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0.00212765957446809,0.00851063829787234,0,0,0,0.193617021276596,0,0,0,0,0.00106382978723404,0.201063829787234,0,0,0,0,0.0904255319148936,0,0,0,0.0563829787234043,0.00851063829787234,0,0.0287234042553191,0,0,0.0414893617021277,0.00106382978723404,0,0.20531914893617,0.0127659574468085,0.00212765957446809,0,0,0.00106382978723404,0,0,0.156028368794326,0.148936170212766,0.148936170212766,0.0709219858156028,0.212765957446809,0.0851063829787234,0,0.00709219858156028,0.170212765957447
"2132","LU15","LU15_34",4750,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0.00481695568400771,0.00770712909441233,0,0,0,0.186897880539499,0,0,0,0,0.000963391136801541,0.201348747591522,0,0,0,0,0.0857418111753372,0,0,0.00770712909441233,0.0520231213872832,0.00770712909441233,0,0.0279383429672447,0,0,0.0404624277456647,0.000963391136801541,0,0.210019267822736,0.0115606936416185,0.00192678227360308,0,0,0.000963391136801541,0,0,0.153846153846154,0.153846153846154,0.141025641025641,0.0897435897435897,0.217948717948718,0.0769230769230769,0,0.00641025641025641,0.16025641025641
"2133","LU15","LU15_34",5000,0,0,1,1,2,4,0,1,1,0,12,11,11,10,8,12,11,11,12,8,0,0.00522193211488251,0.00696257615317668,0,0,0,0.176675369886858,0,0,0,0,0.000870322019147084,0.195822454308094,0,0,0,0,0.0896431679721497,0,0,0.0121845082680592,0.0539599651871192,0.00696257615317668,0,0.0287206266318538,0,0,0.0400348128807659,0.000870322019147084,0,0.219321148825065,0.0113141862489121,0.00174064403829417,0,0,0.000870322019147084,0,0,0.161490683229814,0.15527950310559,0.136645962732919,0.0869565217391304,0.22360248447205,0.0745341614906832,0,0.0062111801242236,0.15527950310559
"2134","LU15","LU15_36",250,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"2135","LU15","LU15_36",500,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.5,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.05,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0.25
"2136","LU15","LU15_36",750,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.311111111111111,0,0,0,0,0,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.0222222222222222,0,0,0,0,0,0,0.142857142857143,0,0.428571428571429,0.142857142857143,0,0,0,0,0.285714285714286
"2137","LU15","LU15_36",1000,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.25,0,0,0,0,0,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.025,0,0,0,0,0,0,0.0714285714285714,0,0.571428571428571,0.0714285714285714,0,0.0714285714285714,0,0,0.214285714285714
"2138","LU15","LU15_36",1250,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.239316239316239,0,0,0,0,0,0.58974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145299145299145,0,0,0,0.0256410256410256,0,0,0,0,0,0,0.0909090909090909,0,0.590909090909091,0.0454545454545455,0.0909090909090909,0.0454545454545455,0,0,0.136363636363636
"2139","LU15","LU15_36",1500,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.303225806451613,0,0,0,0,0,0.541935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12258064516129,0,0,0,0.032258064516129,0,0,0,0,0,0,0.08,0,0.56,0.04,0.12,0.04,0,0,0.16
"2140","LU15","LU15_36",1750,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.317204301075269,0,0,0,0,0,0.548387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10752688172043,0,0,0,0.0268817204301075,0,0,0,0,0,0,0.103448275862069,0,0.551724137931034,0.0344827586206897,0.103448275862069,0.0689655172413793,0,0,0.137931034482759
"2141","LU15","LU15_36",2000,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.310924369747899,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092436974789916,0,0,0,0.0210084033613445,0,0,0,0,0,0,0.0909090909090909,0.0303030303030303,0.515151515151515,0.0303030303030303,0.121212121212121,0.0909090909090909,0,0,0.121212121212121
"2142","LU15","LU15_36",2250,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.304347826086957,0,0,0,0,0,0.572463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.0253623188405797,0,0,0,0,0,0,0.0975609756097561,0.024390243902439,0.463414634146341,0.024390243902439,0.170731707317073,0.0975609756097561,0,0,0.121951219512195
"2143","LU15","LU15_36",2500,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.318611987381703,0,0,0,0,0,0.56782334384858,0,0,0,0,0,0,0,0,0,0.00315457413249211,0,0,0,0,0.0725552050473186,0,0,0,0.0252365930599369,0,0,0,0,0,0,0.0888888888888889,0.0222222222222222,0.466666666666667,0.0444444444444444,0.155555555555556,0.0888888888888889,0,0,0.133333333333333
"2144","LU15","LU15_36",2750,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.308333333333333,0,0,0,0,0,0.563888888888889,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0.0694444444444444,0,0,0,0.0277777777777778,0,0,0,0,0,0,0.0816326530612245,0.0408163265306122,0.428571428571429,0.0612244897959184,0.142857142857143,0.0816326530612245,0,0,0.163265306122449
"2145","LU15","LU15_36",3000,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.292383292383292,0,0,0,0,0,0.535626535626536,0,0,0,0,0.00245700245700246,0,0,0,0,0.0122850122850123,0,0,0,0,0.0884520884520884,0.00245700245700246,0,0.00491400491400491,0.0245700245700246,0,0,0,0.00491400491400492,0.00245700245700246,0,0.120689655172414,0.0517241379310345,0.362068965517241,0.0689655172413793,0.137931034482759,0.0862068965517241,0,0,0.172413793103448
"2146","LU15","LU15_36",3250,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0,0,0,0,0.297777777777778,0,0,0,0,0,0.506666666666667,0,0,0,0,0.00222222222222222,0,0,0,0,0.0177777777777778,0,0,0,0,0.0888888888888889,0.00222222222222222,0,0.00666666666666667,0.0266666666666667,0.00222222222222222,0,0,0.00444444444444444,0.00222222222222222,0,0.142857142857143,0.0428571428571429,0.314285714285714,0.114285714285714,0.128571428571429,0.0857142857142857,0,0.0142857142857143,0.157142857142857
"2147","LU15","LU15_36",3500,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0.00200803212851406,0,0,0,0.293172690763052,0,0,0,0,0,0.475903614457831,0,0,0,0,0.00401606425702811,0,0,0,0,0.0200803212851406,0,0,0,0,0.0863453815261044,0.00200803212851406,0,0.0160642570281124,0.0261044176706827,0.00200803212851406,0,0,0.00401606425702812,0.0140562248995984,0,0.160919540229885,0.0574712643678161,0.252873563218391,0.126436781609195,0.137931034482759,0.0804597701149425,0,0.0114942528735632,0.172413793103448
"2148","LU15","LU15_36",3750,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0.00180831826401447,0,0,0,0.289330922242315,0,0,0,0,0,0.437613019891501,0,0,0,0,0.00723327305605787,0,0,0,0,0.0253164556962025,0,0,0,0,0.0886075949367089,0.00180831826401447,0,0.027124773960217,0.027124773960217,0.00361663652802893,0,0,0.00361663652802894,0.0162748643761302,0.00180831826401447,0.163265306122449,0.0714285714285714,0.224489795918367,0.13265306122449,0.142857142857143,0.0714285714285714,0,0.0102040816326531,0.183673469387755
"2149","LU15","LU15_36",4000,1,1,2,0,0,0,0,0,1,0,11,10,12,12,12,12,12,11,12,7,0,0,0.00335570469798658,0,0,0,0.298657718120805,0,0,0,0,0,0.411073825503356,0,0,0,0,0.00671140939597315,0,0,0,0,0.023489932885906,0,0,0,0,0.0906040268456376,0.00167785234899329,0,0.0285234899328859,0.0285234899328859,0.00335570469798658,0,0,0.00503355704697987,0.0184563758389262,0.00503355704697987,0.156521739130435,0.0695652173913043,0.191304347826087,0.139130434782609,0.147826086956522,0.0782608695652174,0,0.00869565217391304,0.208695652173913
